,ACCESS-CM2,ACCESS-ESM1-5,AWI-CM-1-1-MR,BCC-CSM2-MR,CanESM5,CMCC-ESM2,EC-Earth3,EC-Earth3-Veg,EC-Earth3-Veg-LR,FGOALS-g3,GFDL-ESM4,IITM-ESM,INM-CM4-8,INM-CM5-0,IPSL-CM6A-LR,KIOST-ESM,MIROC6,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NESM3,NorESM2-LM,NorESM2-MM,TaiESM1
6684,24.0443,27.0718,25.4007,27.8513,22.2504,26.9856,22.4223,24.1913,22.7,25.7159,26.9973,25.5048,28.0446,26.0008,27.552,26.7625,27.275,24.5355,27.031,27.0924,28.2847,27.2272,25.6309,26.1041
6685,25.701,27.4559,25.8296,27.9934,22.6686,27.2608,23.6163,24.2876,22.2448,26.6001,27.0975,24.9959,27.9594,26.4081,25.194,27.709,27.5112,25.0241,27.0417,26.1714,28.8368,27.5196,25.9321,25.8836
6686,26.0666,27.1912,26.3645,27.4502,24.3992,27.2935,24.3703,22.2769,22.6774,27.2045,27.3126,26.0606,27.0216,26.6636,22.8619,27.6757,27.5615,24.7385,27.4615,25.6412,29.1085,28.6547,27.0828,27.8325
6687,26.5453,27.8316,26.3992,27.7102,26.6327,27.6388,25.3844,23.2966,24.1598,26.3355,27.2629,26.8025,26.4215,27.4569,23.0081,27.6302,27.036,23.7404,27.9531,26.5156,28.979,28.0152,27.372,28.049
6688,25.9967,28.2241,26.2932,27.7956,26.9283,24.5414,27.2026,23.016,25.6353,26.1788,26.529,26.6374,25.967,27.9268,24.0164,25.8546,25.7425,24.4962,27.8025,26.4073,29.007,27.0643,27.6689,27.5561
6689,24.5862,28.2962,25.3347,28.6969,27.3131,25.9729,27.5419,24.0387,25.7077,25.6536,26.1672,26.441,26.5324,27.5309,26.3393,24.9228,26.4091,25.6586,27.8162,26.5018,27.6869,27.4116,27.4583,27.8193
6690,24.68,28.9372,25.8559,28.0199,26.7899,26.6865,27.351,24.3342,26.552,26.4219,26.382,26.6067,27.0788,26.1599,26.1815,26.2044,27.6645,26.499,28.025,26.8212,27.3546,27.2889,26.9888,27.2496
6691,22.8064,27.0367,26.0773,27.57,26.7929,27.5884,27.1627,25.0976,26.5508,24.57,27.0459,26.4268,27.2729,25.9326,26.6183,26.8729,27.6591,26.2469,28.0223,25.3187,27.9902,28.1569,27.3842,27.2313
6692,24.6144,27.2508,26.6876,28.8466,27.2792,27.7292,27.3795,26.4402,26.619,24.4407,28.3252,24.8782,27.096,26.6288,26.1723,26.9186,27.5345,27.118,29.0567,24.759,27.9382,28.4836,27.5675,27.8646
6693,26.0312,26.8938,26.0325,28.5386,27.3662,27.2549,27.6688,26.704,26.8254,26.178,27.6951,24.8389,27.7017,27.6642,26.2469,26.7656,27.5946,27.5166,29.0988,25.2262,28.3009,29.3658,27.6058,28.1086
6694,26.8743,24.4741,25.7566,26.2839,26.3003,26.6509,27.6396,27.1687,27.3994,27.2862,27.5455,25.6325,27.8719,26.9117,26.5163,27.262,28.7476,26.7255,28.639,24.4347,28.3959,29.2571,27.5021,27.7687
6695,26.7551,23.0158,21.6759,25.5951,23.8314,27.6429,28.4204,28.133,27.854,26.878,27.3918,26.8245,28.264,26.7225,25.2695,27.7557,28.6552,24.9333,28.3199,25.2554,28.5498,28.2211,27.6901,28.4769
6696,26.7579,20.2714,20.6819,26.7771,21.7573,27.1772,27.322,27.4149,28.6042,26.3775,27.3509,27.7077,27.6041,27.1672,23.2396,27.0523,28.6467,25.3099,28.2402,24.7755,28.2494,28.5394,27.3327,28.5253
6697,26.0466,21.2619,24.339,27.4655,22.1414,27.2302,27.5455,27.2935,28.1466,26.9559,27.3028,27.2274,27.3718,27.3103,24.4531,27.6,28.5749,25.1766,28.5874,25.4579,28.6417,28.6673,27.2582,28.3447
6698,26.5992,20.929,26.5954,27.0412,24.1478,27.5898,27.6708,27.5403,26.8153,26.1541,27.1155,27.2319,27.1023,26.9062,24.2018,27.6687,27.5336,25.5447,27.0775,25.5277,28.6438,29.334,27.2975,27.9019
6699,26.4922,22.177,26.4911,28.2253,25.5379,27.8173,27.6903,26.8224,26.9829,26.2824,27.1273,26.428,28.276,26.4516,25.4378,28.2108,26.9923,25.5251,26.5908,26.105,27.9339,28.0054,26.2931,28.2016
6700,25.7425,22.9163,26.96,27.8972,26.6352,27.1233,28.1422,27.0282,26.8124,26.0433,26.7771,26.5152,28.0304,27.0537,25.1246,28.5016,27.3083,26.0177,26.9854,27.3195,27.5985,28.1799,25.2747,28.45
6701,25.6264,24.4252,27.7205,27.444,26.8734,27.0186,28.6475,27.6156,26.4372,25.6718,27.0379,26.4236,28.0721,26.7,25.9793,28.6324,26.6541,26.985,27.1816,27.064,27.2636,27.5082,25.2095,28.4545
6702,24.9741,25.668,27.6799,27.443,26.7054,26.5728,27.9624,27.6843,27.5415,26.1625,27.1119,27.0401,27.6831,26.8098,26.289,28.3733,27.1743,27.8328,27.966,26.5739,27.3321,25.8911,27.4398,28.8296
6703,24.6742,26.759,27.5681,28.0732,27.1025,26.6523,28.1396,28.7251,27.7812,26.3096,27.2627,27.6363,28.1073,26.5162,25.9908,28.81,28.2449,28.5409,28.1873,26.6537,27.193,25.1173,27.7035,28.4964
6704,25.7026,26.8115,27.3508,28.644,26.3675,26.8472,28.1904,27.9819,26.6792,26.1028,27.5762,27.9729,27.9168,26.6601,25.6317,28.968,28.371,28.4109,27.8062,26.1574,27.3163,22.5195,27.0153,26.5526
6705,25.5306,27.0178,27.4938,27.9932,26.7751,27.2511,28.569,27.2359,26.608,26.1221,27.3572,28.208,27.4464,26.3589,25.4482,28.7607,28.8865,27.896,27.7682,26.1986,27.7468,22.6763,26.6436,27.3415
6706,25.2976,27.7058,27.4017,28.0648,25.9593,27.4906,28.5851,25.9759,27.8045,26.8597,27.0759,27.6701,27.3443,26.4441,25.3099,28.0691,29.0614,28.1021,28.1735,26.1806,28.8937,24.0412,27.4092,27.7471
6707,25.5176,27.4864,27.5178,28.4021,25.3841,27.5421,27.4676,26.0465,28.0551,27.7548,27.7169,27.2712,27.5952,27.0316,25.3974,27.0954,29.041,27.3998,27.8408,26.7058,29.3128,24.49,27.4939,27.6632
6708,26.2139,27.7452,27.701,28.5603,25.6157,27.1701,25.983,25.7873,27.9105,27.6192,27.4239,28.4163,28.5605,27.4195,26.0402,27.4073,27.6686,27.1307,27.923,27.6268,28.6988,25.4385,25.1455,28.0952
6709,26.7394,27.8797,27.1572,28.2371,26.141,26.801,27.3855,27.0999,27.8377,27.6203,26.3751,27.9983,28.0929,28.1553,26.4874,27.6128,27.6334,28.7094,28.0498,25.4531,29.2107,26.3649,25.9739,28.2351
6710,25.9003,28.4042,27.3372,28.7236,26.5474,27.1595,27.0383,28.2939,27.3059,26.8885,23.3661,27.2332,28.2546,28.5322,25.4182,27.6952,26.6887,29.4924,28.633,23.1198,29.0468,27.2279,26.9882,28.6791
6711,24.1606,28.2246,26.1694,28.4528,27.0197,26.3483,26.9833,28.7535,27.7814,27.9296,24.842,27.6271,27.7135,27.6579,24.2824,28.5589,26.8706,29.1881,28.5908,25.5835,28.9037,27.309,26.8074,28.6477
6712,24.562,28.1406,25.2496,29.0114,27.1442,25.6008,27.0446,28.0732,27.5484,26.8754,22.4976,28.2297,28.5094,27.5807,25.9538,28.2492,27.2142,29.2066,28.4173,27.5571,29.0727,27.4779,27.2097,28.2362
6713,25.1525,28.2805,25.0314,28.7966,27.2829,25.8061,27.6295,28.5865,27.4809,27.3782,23.8548,28.3071,28.677,26.7309,26.2905,28.5977,26.6912,28.9679,28.2937,28.2996,28.9435,27.1329,27.8856,28.4578
6714,25.3832,28.2846,25.2513,28.5062,27.4726,26.5014,28.1954,29.101,27.5998,27.4671,24.6046,28.1656,26.6377,25.9695,25.9597,28.5005,28.1632,28.555,28.0086,27.7666,28.6791,27.3697,27.0119,28.5525
6715,26.1509,26.2273,25.2054,28.1608,28.5611,26.1096,28.2579,29.1106,27.7268,27.6062,25.5405,28.0057,27.1022,25.9173,26.7629,27.9252,29.2382,27.0971,27.9476,28.5291,27.5276,27.8715,27.5961,28.3125
6716,26.6019,25.7699,25.6752,26.1639,28.4999,26.7411,27.2693,28.9803,27.7428,28.0497,25.7906,27.8992,27.6891,25.7545,27.7892,27.4101,28.8888,25.9788,28.6966,27.0724,27.8354,28.5071,28.3631,26.8712
6717,26.295,26.2059,27.4176,28.5557,27.4675,26.9938,25.9469,28.1171,27.1335,28.2709,26.0078,27.9736,28.2939,26.1053,26.7766,27.3736,28.7341,26.4392,28.9916,25.3926,28.2196,28.5902,28.1577,26.1783
6718,26.6856,26.1026,27.0402,25.3846,27.7976,26.4809,27.7751,28.0825,27.6493,26.8059,27.4723,28.2982,28.9981,26.0467,27.1344,27.6087,28.7956,27.1069,29.4919,25.6053,28.2828,27.9151,27.5466,27.7217
6719,26.7204,26.5689,27.8014,24.3886,28.8353,25.1876,28.3804,26.0999,28.3213,27.4429,27.3174,27.3287,28.6288,27.5427,27.7622,27.6597,28.0387,27.1935,29.6799,27.5948,28.4361,26.6134,27.1126,27.3885
6720,27.137,26.5706,28.4517,26.3443,28.5494,26.4811,28.2094,25.6619,28.578,26.7,26.1007,26.9469,28.5797,28.118,27.7604,27.2953,28.0169,27.4043,29.8057,28.0224,28.4559,26.3269,26.4639,26.3169
6721,28.0162,26.8347,28.595,27.4863,28.4778,27.509,26.8513,26.7618,27.9138,27.9877,27.5478,27.5694,27.6871,28.2945,27.2959,27.7565,28.6534,27.1911,30.0171,27.3763,28.5509,27.9584,26.791,26.3551
6722,27.9348,27.5126,27.4775,28.0554,29.1639,27.2612,27.0513,27.8586,28.3479,26.9853,28.1908,27.9193,27.6906,28.233,27.346,27.7045,28.7853,27.5117,29.6245,23.6453,28.9465,28.2406,26.1063,25.5329
6723,27.5671,27.161,26.4641,28.2884,29.7979,27.6223,26.5099,28.0664,26.4624,28.0869,28.4792,26.4443,27.6676,27.6691,27.6023,28.1149,28.9622,25.5679,29.4089,22.5502,29.2692,28.1875,26.7811,26.4055
6724,27.7061,27.0951,26.8729,28.4468,29.2423,27.3908,27.0102,29.1164,23.1299,27.6309,28.793,25.4459,28.4934,27.3245,27.7828,27.6267,29.1932,26.2018,29.2715,25.2792,28.4421,28.788,28.3519,27.9665
6725,28.1411,27.4592,27.9517,26.4451,28.3317,27.6095,27.3735,28.4048,23.6656,27.5594,29.0919,25.6354,28.2327,26.618,28.0349,27.8583,29.3911,26.04,29.2037,27.0444,25.5667,29.0776,28.9531,27.4975
6726,27.9146,27.6652,28.3256,25.3123,29.5408,27.8634,27.7449,28.0691,23.9124,27.8234,29.0428,24.8281,25.7619,26.849,28.2236,27.1052,28.0072,27.4517,29.2035,27.0923,26.765,29.1447,28.8025,27.445
6727,26.8365,27.9472,27.6315,28.9076,29.2048,28.3879,28.4126,27.3228,26.1533,28.5448,27.6079,24.8049,26.2768,26.4646,28.3606,27.0979,27.5086,28.6266,29.2117,27.5387,27.4275,28.2706,28.5123,27.6301
6728,27.7538,28.1568,26.7998,29.8048,29.0516,28.4854,27.7977,27.6558,26.4507,27.505,27.7551,23.8582,28.0412,27.8023,28.7634,26.9877,27.126,28.3418,28.8394,27.1724,27.9229,27.3031,27.8825,27.5974
6729,27.7997,28.1487,26.3429,29.3816,27.4446,28.4932,28.4517,23.4702,27.9088,28.4179,28.91,23.6808,27.8443,28.2906,28.8037,27.1034,28.0266,28.2421,28.38,28.1266,28.0469,27.6079,27.9142,27.8773
6730,27.9545,27.005,26.4763,29.3299,27.6332,28.9205,28.3793,23.6026,27.3206,27.8406,29.1244,24.892,25.2631,27.6591,30.0686,27.5115,28.3802,26.8242,28.2844,28.1165,28.2004,28.2823,28.3466,28.4859
6731,27.6522,25.4882,26.479,29.7179,28.7524,28.8402,28.6405,24.3341,26.9164,26.7423,28.7802,25.2377,26.6183,27.9109,30.4178,27.3136,27.7581,25.6246,28.1247,28.1665,27.741,28.9478,28.2534,28.5169
6732,28.3615,25.4794,24.6453,28.6779,28.6932,28.8369,29.3078,26.317,26.7604,26.5551,28.6685,26.0932,27.9232,28.7295,30.5767,27.7337,27.9467,25.737,28.129,28.0905,27.5392,29.0835,27.8944,28.9154
6733,28.5665,25.9681,24.6744,30.0119,26.8227,28.325,29.497,26.3739,26.4102,27.6825,29.1338,26.7735,27.6707,28.6822,28.4162,27.9303,27.905,26.4453,28.3248,29.3923,28.319,29.8325,28.3077,28.7078
6734,29.1028,26.3439,26.4635,29.195,28.1485,28.6092,28.898,27.6336,27.2323,27.3571,28.2623,26.7906,27.5814,28.5141,27.4923,28.0333,28.9092,27.4929,27.9639,29.1706,28.9218,27.9462,28.2286,27.9023
6735,27.4627,26.2615,24.7691,28.4639,27.2399,28.6425,28.7836,28.5346,27.1096,25.554,27.9347,27.4841,26.9818,28.8645,26.9712,27.9691,27.8307,28.2513,27.7933,28.5236,29.0931,28.9207,28.791,28.7134
6736,24.9661,27.6352,24.8751,26.7477,27.0253,27.5773,28.7408,26.5525,27.6542,25.9056,27.5008,27.3798,26.7316,28.8487,26.6627,28.3295,28.6937,28.0199,26.7047,28.219,29.2077,29.5708,29.0817,29.1377
6737,25.7031,28.3362,25.5264,26.8555,27.7522,27.5718,26.0644,24.5471,27.5123,26.3377,27.9425,27.3148,28.269,28.714,28.2348,27.4422,28.084,26.9347,26.3705,28.4414,29.18,28.8159,29.3661,29.6072
6738,26.9218,27.9646,25.7431,28.4636,27.6568,27.6521,29.2708,25.5677,27.4256,23.4764,28.4853,27.5602,27.619,28.7356,28.7789,28.7674,27.2958,26.9632,26.0107,28.9505,29.471,28.5238,30.0175,28.8112
6739,25.6567,27.5834,26.7257,29.8969,27.9727,28.1906,27.8409,27.293,27.7616,24.8915,29.3723,27.8825,28.904,28.9292,29.2076,28.1368,27.2813,27.8325,26.0522,29.2088,29.7417,28.8853,29.8136,28.755
6740,26.4293,27.9198,27.4552,26.8068,28.5369,28.8852,28.3334,27.8845,28.4781,27.9944,29.8285,27.9091,29.1804,28.2049,29.3789,27.6125,27.3417,27.8408,26.9197,29.3455,28.9292,28.5259,29.5965,28.8512
6741,27.8025,28.1895,28.3511,25.4664,28.97,28.6048,29.0897,29.2757,28.3526,27.7133,30.2267,28.2007,29.3827,27.7036,29.289,26.8978,27.5178,27.889,26.7973,29.0686,28.5424,28.545,30.0784,28.8553
6742,27.8128,27.8744,28.1244,26.0986,28.5178,29.0723,29.9751,29.3123,28.4819,27.5991,31.01,27.9457,28.7212,27.1039,29.2954,27.3148,27.3248,28.0333,26.5121,28.7607,30.233,28.5341,29.3804,28.9206
6743,28.3254,28.2256,28.6113,27.93,28.4318,28.7527,27.8874,29.7854,28.9452,27.7514,30.1418,28.4569,28.4737,27.8687,29.3285,26.6564,27.9877,28.0471,26.8087,28.517,30.7564,28.5188,29.0258,28.2517
6744,28.0698,27.0114,29.031,28.8478,28.8394,29.2699,28.0651,29.7387,28.8455,27.0045,28.6943,28.4602,28.0019,28.8462,29.1865,26.1745,27.2642,27.5562,26.8498,27.2539,30.7629,28.5302,29.0714,29.4955
6745,27.8597,26.7388,29.1384,28.71,28.9872,29.1789,28.1533,28.9458,28.8225,28.0435,28.4396,28.4901,27.0686,28.5519,29.1313,25.7312,27.6758,28.4822,27.9021,27.2924,30.7122,29.1697,29.1351,29.3566
6746,28.5802,26.9474,29.5698,29.315,29.1597,29.5825,28.3088,29.0104,27.1904,27.5864,29.7228,28.8845,26.2472,28.4535,29.1892,24.3663,27.303,27.6581,27.712,28.5316,29.972,30.204,29.1924,28.4659
6747,28.8533,26.3957,29.5446,28.5149,28.8536,29.4643,26.6075,28.6587,27.6194,27.5004,28.877,28.8285,24.934,28.2115,28.9655,26.6601,27.9969,28.0354,26.8806,29.1287,28.898,30.361,29.1457,28.3932
6748,28.9318,26.0647,29.1272,24.5532,28.9508,29.8685,26.2145,27.6879,28.1238,26.5884,27.1976,28.8705,26.7738,28.5875,29.0793,26.2756,28.6108,29.1691,27.4386,29.3438,28.8803,30.5839,29.289,29.0134
6749,28.4293,26.6172,29.3279,25.7637,29.0921,30.2328,27.8789,27.3419,26.3601,27.6295,27.5895,29.2465,28.4029,29.512,29.0459,25.7509,28.556,28.9398,27.0883,29.4113,28.7292,29.7385,29.1566,28.8985
6750,29.2658,27.0618,28.9736,26.5173,29.7211,29.4518,28.1355,27.1941,27.0139,26.8352,27.8585,29.038,28.5683,29.3893,29.2675,25.6176,28.6432,28.5207,27.1814,29.9577,29.2057,29.7595,29.7624,28.2923
6751,29.022,27.9434,28.6442,28.5,29.6085,29.8927,28.9074,28.9897,26.6214,28.3263,28.4406,29.2411,28.9734,28.8723,29.2896,25.2237,28.7326,27.6748,27.418,30.0814,29.6063,29.23,29.2589,29.3262
6752,28.8446,27.611,28.1801,29.4708,28.5588,29.9004,29.4886,29.5274,28.7868,28.8705,28.96,28.5453,29.7813,28.793,29.3262,26.2622,29.9927,28.0806,27.9707,30.6365,29.9872,28.4945,30.456,29.2329
6753,29.2929,27.7956,27.9165,29.3152,28.1008,29.4451,29.9431,29.5619,28.9098,28.8987,29.5017,27.4188,30.3275,28.8948,29.1939,25.6211,29.5991,28.5336,28.8961,30.7031,29.8649,29.0063,30.619,28.6418
6754,29.3702,27.8393,28.5428,29.5317,28.1114,28.0677,29.4628,28.9474,29.1986,28.3084,29.4849,28.2993,29.2479,28.9501,28.7521,25.6538,29.3856,29.5205,28.9704,30.471,30.4609,29.677,30.4186,29.3475
6755,29.6857,28.1133,28.9358,29.9599,28.1308,27.153,28.5145,28.0499,28.7896,28.9668,29.4898,28.0029,29.6107,29.919,28.6405,25.8065,29.0264,29.9184,28.55,30.0776,30.1125,30.3887,30.1108,29.8947
6756,29.5889,28.6446,28.9531,29.5117,27.3264,26.314,29.1475,28.7354,30.1287,28.2692,29.6192,28.2512,29.7539,29.6962,28.5459,26.491,28.8746,29.7791,28.4611,29.5949,29.7472,29.2484,30.2035,29.1629
6757,29.6861,28.594,28.8574,29.4892,28.5713,27.1514,28.3701,28.9922,30.1582,29.2692,29.7,28.5976,28.4225,27.6859,28.7033,27.6736,29.2291,29.5627,28.6437,29.0233,29.8171,28.5393,29.1298,28.12
6758,29.6741,28.4638,29.4528,29.4386,27.9444,28.1147,28.5476,29.7515,29.5246,28.8054,29.2582,28.5372,28.2082,26.1416,29.0531,28.7165,29.9551,28.1418,28.4638,28.597,30.1809,28.4558,28.8019,27.6327
6759,30.106,28.0861,30.2073,29.2956,28.5311,29.0064,29.1964,29.3092,29.5674,29.4099,29.7302,29.2625,28.6905,25.6364,29.1306,28.5414,29.9301,27.8086,28.2868,28.7144,30.2947,29.3604,28.7545,26.9734
6760,29.2891,28.0823,30.0997,29.6467,26.9918,28.7158,28.5102,29.7563,29.5284,29.3178,29.237,29.3316,28.5749,27.8686,28.7315,27.7667,29.3776,27.3472,28.3375,28.9846,29.6297,29.4469,28.5126,28.4834
6761,28.417,28.6729,30.2673,30.2527,27.9286,28.8705,29.5984,29.3281,28.8057,29.1233,28.5978,29.6154,28.1764,28.7488,28.7826,27.3692,29.3393,27.1524,28.4952,29.0158,28.6021,29.4132,28.4069,28.5457
6762,28.8828,29.067,29.6964,30.3102,28.3265,28.6483,29.5057,29.1555,29.3764,29.1686,27.5409,29.0741,27.2758,28.8755,28.6431,26.8851,29.6627,28.043,27.7752,29.0708,27.7059,29.1812,29.1431,29.3241
6763,28.5532,28.9051,28.8814,30.557,28.5344,28.9468,28.3256,28.8958,29.3558,29.3109,29.1814,28.7177,28.064,29.1503,28.6349,27.762,29.433,27.868,27.205,29.2926,28.6832,29.0528,29.8029,29.0569
6764,28.5836,26.3423,29.2231,30.3015,28.1986,28.8007,28.0741,27.2213,29.7752,29.4059,29.3668,29.0435,28.9106,29.2217,28.1938,27.7985,29.5485,27.9462,25.632,29.3522,28.7963,29.3317,29.6104,29.1714
6765,28.384,25.4624,28.3318,30.7218,28.1651,29.0642,27.7642,28.0327,30.0101,29.1231,29.5072,28.7416,29.6494,28.8993,28.2234,27.3951,29.7004,28.6341,25.5852,29.6552,29.397,29.6839,29.7729,29.0372
6766,28.4105,25.9419,28.4404,29.3038,28.5147,28.95,26.2833,28.2087,30.0919,29.2343,29.7347,28.6091,29.8149,28.2412,28.6725,28.0854,30.0549,29.3548,25.4182,29.4087,28.6045,30.0472,29.2638,29.1656
6767,28.9202,25.0361,28.2881,29.33,28.5341,29.6562,28.8912,29.1134,30.0317,29.0407,29.3269,27.8052,29.6731,28.8887,29.0736,28.0798,29.5945,28.4155,25.1755,30.1043,29.4611,30.0727,29.5973,29.4306
6768,28.7069,24.8907,28.0761,29.6065,28.6584,29.4195,29.228,29.006,30.2915,28.7363,26.0548,28.1527,29.717,29.2304,29.1378,28.581,29.7704,28.1609,24.7394,29.8034,29.7436,30.027,29.771,28.7801
6769,28.2799,25.2088,28.0098,29.9699,28.5952,29.1181,29.1462,28.1308,30.2548,29.6063,27.9426,28.168,29.2166,29.1292,28.7981,28.4741,29.5446,28.0553,24.3857,30.32,29.5635,29.5883,29.2463,26.9005
6770,26.8194,26.0369,27.8381,29.6061,28.4523,28.5881,29.2393,29.414,30.3246,28.9198,27.563,28.0605,28.9384,28.158,28.6608,28.8634,27.9609,27.7436,24.3528,30.5193,29.34,29.338,28.8741,27.3605
6771,26.3005,25.1891,26.8825,30.4906,28.852,28.2287,29.5119,29.0762,30.8029,26.3144,26.743,28.234,26.7242,28.7918,28.9673,28.6919,27.7906,28.8264,25.0267,29.3888,29.0727,29.2972,28.0063,28.142
6772,26.6925,25.2014,26.2437,29.0038,28.4156,29.6743,29.2126,27.9072,30.4515,26.2994,28.0342,27.9693,25.5834,28.5745,29.208,28.3382,28.0408,28.9693,25.2056,29.7662,28.575,29.586,29.0248,28.5278
6773,27.5309,25.2621,25.5505,29.0621,28.8942,28.8208,29.1472,26.3178,29.7435,25.3828,28.2579,28.397,27.9343,28.055,29.5545,27.8927,27.936,28.7084,25.0546,30.183,28.6013,29.9637,28.9493,28.9886
6774,27.6656,25.1982,25.7276,29.6435,28.8367,29.2409,30.1115,27.3742,28.9007,25.5573,28.9217,28.8878,28.8876,27.3478,29.7917,28.5389,28.1897,28.8085,25.657,29.3853,29.424,30.3462,28.2934,29.5974
6775,27.8673,25.2329,26.3495,29.4253,29.0803,29.0601,29.1342,28.1501,28.6163,24.4613,28.9538,30.1203,29.6735,26.7056,29.7325,27.4684,29.243,29.3927,26.2594,29.8773,29.5911,29.9223,28.4634,28.6314
6776,27.1167,26.2213,27.8545,29.8722,29.0259,29.6157,29.1128,25.934,27.8674,25.3852,28.6195,28.9584,28.2146,27.5361,29.5121,28.1194,29.4203,27.7079,26.2868,30.2201,29.2945,29.1327,29.4004,26.5389
6777,26.8163,26.714,27.2204,29.727,29.0734,29.1583,28.1813,27.7362,28.2977,25.2219,28.8317,28.9187,28.7479,28.4983,28.705,28.6884,29.0747,28.0874,26.0059,29.7607,29.6713,28.9193,28.5227,25.4441
6778,28.6597,27.225,28.2976,28.3106,28.7185,29.1303,27.1035,27.5442,27.5685,26.7679,28.8059,29.6375,28.9202,28.5622,28.2209,28.2639,28.3723,27.3738,25.4522,29.108,29.0181,28.8236,26.4599,25.2162
6779,28.4247,27.2168,28.685,28.4542,29.2301,29.3507,26.9275,26.8846,29.0449,27.977,28.386,26.9003,29.5565,28.8798,28.0271,26.8953,29.0578,28.0298,25.3632,28.9776,26.6625,27.905,28.1435,25.0552
6780,28.7656,26.8371,28.5813,29.0923,29.1859,29.0488,27.744,28.0685,28.1333,28.3357,28.678,27.5819,29.1922,28.1193,28.2946,26.5894,29.7106,28.649,25.2467,29.5525,25.4164,27.5734,26.8549,25.4724
6781,28.2517,27.4193,27.9899,28.2953,29.3767,28.722,27.6553,28.7092,27.4113,28.6162,28.5905,28.2097,29.0364,28.5891,28.2036,26.1183,29.9316,28.4318,25.2864,29.3128,26.3527,28.3164,28.0729,27.2823
6782,28.1878,27.6302,27.5194,28.742,28.9919,28.8302,28.2802,29.302,28.8946,26.9319,27.7894,28.3617,28.649,29.6294,28.4992,26.3696,29.8324,26.8288,25.1972,29.4053,26.1538,28.8126,27.4557,28.4695
6783,28.2749,27.7744,28.1741,28.6551,29.4643,29.4841,28.0129,29.0277,28.2328,26.2453,28.6508,29.6146,29.1392,29.0511,28.4802,26.7255,30.0299,26.1071,25.0096,29.7471,24.0764,28.9561,26.7476,28.9967
6784,27.7283,27.4218,28.2457,28.5935,29.3372,29.9894,27.989,28.6093,26.3085,26.1439,28.4706,29.1693,29.08,29.51,28.6578,26.1889,29.8487,26.3555,25.2315,29.6421,25.3287,28.1125,25.4363,28.7394
6785,27.2526,27.7327,28.6755,29.4211,28.7951,28.7339,27.213,28.4889,28.562,27.9316,29.0333,28.8942,29.4677,29.8889,28.648,26.8578,28.9186,27.2251,27.8894,28.9414,27.8329,28.3483,28.1347,27.6581
6786,26.3987,28.1007,29.0133,29.3039,28.9008,29.2114,26.3619,27.3116,29.6908,27.8562,29.2141,28.5905,29.1421,30.2727,28.6182,27.8615,28.7354,27.3977,28.6156,28.7021,28.1579,28.2685,28.4541,27.6763
6787,27.3844,27.473,29.1991,29.0094,29.0537,29.5135,26.5795,26.9107,29.9109,26.9229,29.2075,28.9272,28.7426,30.2743,28.8521,27.9242,28.5064,27.7248,28.4217,28.6942,28.4654,28.3583,29.7414,27.7829
6788,28.1071,28.0223,29.4033,28.4413,29.1575,29.5207,26.6965,26.0846,30.1598,28.6382,29.4691,29.4649,28.1644,29.9058,29.0294,28.3745,29.0806,27.8347,28.0559,28.2889,29.1463,29.8416,28.8724,27.9812
6789,28.6828,28.1488,29.3075,28.2657,29.3586,29.9269,26.2743,25.0301,29.3569,27.3132,29.7493,29.6975,28.2275,29.1372,29.2473,28.5957,29.6303,27.8607,27.0243,29.533,28.9954,29.9719,28.3522,27.7871
6790,28.3029,28.1728,29.7054,29.5177,28.8579,29.8632,27.0229,26.9254,29.9169,26.811,29.8134,29.623,26.7873,28.6981,28.7391,28.844,29.0468,28.5444,26.5187,29.8556,28.6945,29.9053,29.035,27.9137
6791,28.2711,28.8488,29.2026,30.0945,29.4265,29.9028,26.289,29.0399,30.2764,26.7963,29.8427,29.3594,28.0695,28.3527,29.1147,28.7086,29.5953,29.5225,26.3527,30.313,29.1505,29.9335,28.566,28.1544
6792,28.703,29.2967,28.6905,29.1096,29.3887,29.445,25.7954,28.6769,29.3116,26.814,29.7275,29.2685,29.6325,28.734,29.1046,28.5046,29.4601,29.7071,26.8082,30.1138,29.4337,28.8738,29.1874,28.4727
6793,27.9703,28.833,28.4963,28.4873,29.0941,29.9221,24.6271,28.1326,29.4755,27.3654,29.646,28.4788,27.9584,29.3232,28.935,28.5164,29.714,28.8879,26.5826,29.497,29.186,28.2004,28.6471,28.516
6794,28.0886,28.1706,28.3342,28.768,29.7085,29.6269,27.2962,28.6095,29.6038,25.7923,29.4565,27.3176,26.6243,29.3899,28.5417,29.1436,29.6834,27.3309,27.2245,29.7602,30.1844,28.0411,27.5627,26.5926
6795,27.2263,26.3485,28.6526,29.0856,29.4011,29.5423,28.808,27.9027,29.9083,26.2087,29.2804,27.9147,26.0708,28.275,28.4852,28.9939,27.7649,27.9482,27.5036,30.029,29.537,28.3457,28.3414,28.9094
6796,27.1387,26.797,29.3527,29.4003,28.3237,28.938,27.4137,28.1103,29.4984,26.2102,29.0042,27.9795,27.8063,28.528,28.6101,28.7635,26.7641,28.1313,27.8069,28.2682,29.205,29.0414,27.2381,28.7187
6797,27.8945,27.4699,29.2558,29.299,28.3757,28.1391,28.1958,28.5378,29.1384,26.3191,29.7016,28.1957,28.2394,28.1905,29.2539,28.698,27.4621,27.6985,28.2099,29.9629,28.6438,28.8128,27.4076,29.5884
